Date 1,HEXW.IN.Equity,FAG.IN.Equity,FORH.IN.Equity,TPW.IN.Equity,TGBL.IN.Equity,TRCL.IN.Equity,NTCPH.IN.Equity,TI.IN.Equity,GFLC.IN.Equity,PEPL.IN.Equity,SI.IN.Equity,HWA.IN.Equity,WLSI.IN.Equity,IRB.IN.Equity,ADE.IN.Equity,RCAPT.IN.Equity,WHIRL.IN.Equity,AIAE.IN.Equity,INXW.IN.Equity,NACL.IN.Equity,VOLT.IN.Equity,GPPV.IN.Equity,APTY.IN.Equity,BIOS.IN.Equity,CIFC.IN.Equity,SPADV.IN.Equity,MPHL.IN.Equity,BOI.IN.Equity,RELI.IN.Equity,GRHF.IN.Equity,MACA.IN.Equity,IDBI.IN.Equity,SANL.IN.Equity,MRPL.IN.Equity,INFOE.IN.Equity,PI.IN.Equity,SJVN.IN.Equity,TTCH.IN.Equity,IPCA.IN.Equity,UNBK.IN.Equity,FB.IN.Equity,CRG.IN.Equity,RPWR.IN.Equity,TVSL.IN.Equity,BOOT.IN.Equity,SUEL.IN.Equity,PFIZ.IN.Equity,TCOM.IN.Equity,JUBI.IN.Equity,LTFH.IN.Equity,DITV.IN.Equity,SCUF.IN.Equity,CBOI.IN.Equity,JSW.IN.Equity,NBCC.IN.Equity,TMX.IN.Equity,MTCL.IN.Equity,X3M.IN.Equity,GDSP.IN.Equity,WIL.IN.Equity,NLC.IN.Equity,EXID.IN.Equity,ATD.IN.Equity,MAX.IN.Equity,PLNG.IN.Equity,CRISIL.IN.Equity,AJP.IN.Equity,CBK.IN.Equity,KNPL.IN.Equity,ALPM.IN.Equity,SUNTV.IN.Equity,BYRCS.IN.Equity,MMFS.IN.Equity,RJEX.IN.Equity,WPL.IN.Equity,BRGR.IN.Equity,RCOM.IN.Equity,VED.LN.Equity,HNDL.IN.Equity,GILL.IN.Equity,PAG.IN.Equity,TPWR.IN.Equity,PIEL.IN.Equity,HAVL.IN.Equity,SUF.IN.Equity,AMRJ.IN.Equity,MRF.IN.Equity,BDE.IN.Equity,BJHI.IN.Equity,NHPC.IN.Equity,APHS.IN.Equity,SAIL.IN.Equity,DLFU.IN.Equity,SHTF.IN.Equity,PG.IN.Equity,IDFC.IN.Equity,IDFC.F.IN.Equity,LICHF.IN.Equity,CSTRL.IN.Equity,TATA.IN.Equity,JSTL.IN.Equity,UBBL.IN.Equity,UPLL.IN.Equity,PNB.IN.Equity,AL.IN.Equity,ABB.IN.Equity,RECL.IN.Equity,ACC.IN.Equity,IHFL.IN.Equity,BHFC.IN.Equity,ABNL.IN.Equity,CLGT.IN.Equity,SKB.IN.Equity,MRCO.IN.Equity,BHE.IN.Equity,HPCL.IN.Equity,PNB.F.IN.Equity,BAF.IN.Equity,CAIR.IN.Equity,OINL.IN.Equity,TRP.IN.Equity,YES.IN.Equity,HMN.IN.Equity,VEDL.IN.Equity,BJFIN.IN.Equity,ESOIL.IN.Equity,CCRI.IN.Equity,PIDI.IN.Equity,GLXO.IN.Equity,TTAN.IN.Equity,TTAN.F.IN.Equity,KKC.IN.Equity,POWF.IN.Equity,DIVI.IN.Equity,GNP.IN.Equity,GRASIM.IN.Equity,ACEM.IN.Equity,GRASIM.F.IN.Equity,OFSS.IN.Equity,Z.IN.Equity,BRIT.IN.Equity,BOB.IN.Equity,GAIL.IN.Equity,MSS.IN.Equity,CDH.IN.Equity,SRCM.IN.Equity,NMDC.IN.Equity,ARBP.IN.Equity,SIEM.IN.Equity,HMCL.IN.Equity,GCPL.IN.Equity,UNSP.IN.Equity,IIB.F.IN.Equity,IIB.IN.Equity,DABUR.IN.Equity,EIM.IN.Equity,BHEL.IN.Equity,TECHM.IN.Equity,CIPLA.IN.Equity,HZ.IN.Equity,IDEA.IN.Equity,NEST.IN.Equity,BPCL.IN.Equity,BJAUT.IN.Equity,PWGR.IN.Equity,PWGR.F.IN.Equity,ADSEZ.IN.Equity,MM.IN.Equity,BOS.IN.Equity,DRRD.IN.Equity,APNT.IN.Equity,BHIN.IN.Equity,UTCEM.IN.Equity,LPC.IN.Equity,NTPC.IN.Equity,IOCL.IN.Equity,TTMT.IN.Equity,TTMT.A.IN.Equity,KMB.IN.Equity,KMB.F.IN.Equity,AXSB.IN.Equity,MSIL.IN.Equity,MSIL.F.IN.Equity,HCLT.IN.Equity,BHARTI.IN.Equity,WPRO.IN.Equity,LT.IN.Equity,ICICIBC.IN.Equity,SBIN.IN.Equity,HDFC.IN.Equity,HUVR.IN.Equity,ONGC.IN.Equity,SUNP.IN.Equity,COAL.IN.Equity,HDFCB.IN.Equity,INFO.IN.Equity,ITC.IN.Equity,RIL.IN.Equity,HDFCB.F.IN.Equity,TCS.IN.Equity
2015-02-01,225.65,3819.55,114,171.75,158.7,363.6,1381.1,368.55,722.5,275.1,590.55,7356.5,383.25,269.35,125.55,486.1,674.1,1137.5,0,45.3,268.6,206.2,242.55,414.75,543.1,328.1,362.55,266.25,508.25,275.1,220.15,70.8,3302.51,59.05,849.45,500.95,25.15,454.35,638.3,209.15,70.93,189.55,65.1,308.2,3976.45,16.2,2047.35,410.5,1390.05,68.85,79.35,2111.2,104.85,121.05,880.35,1145.2,1321.1,6812.7,310.75,5341.45,78.25,186.05,475.4,474.55,179.85,2095.58,1021.9,443.15,241.69,470.1,407.45,3594.8,255.25,169.9,1207.9,228.95,79.6,373.4,139.7,3417.25,11794.95,90.5,833.85,258.45,1512.05,860.45,40036.9,6842.35,1405.55,19.25,1313.55,77.15,169.9,1142.35,6263.7,172.05,179.1,478.5,474.25,390.45,977.45,975.05,368.35,189.65,65.7,1283.9,333.1,1560.45,588.7,1034.45,1797.55,1875.55,5623.95,360.8,3337.95,657.95,191.75,4050.55,232.85,534.5,1099.7,862.45,919.75,201.95,1447.55,110.8,1398.5,570.7,3390.2,430.6,450,891.7,298.45,1742.35,719.15,3884.05,248.75,4137,3397.35,376.75,1889,193.15,423,300.73,1638.35,10969.7,141.5,623.88,1042.15,2865.5,1061.2,3451.35,903,870.2,256.25,16275.9,291.75,717.13,695.75,175,154.85,7113.05,748.85,2391.7,148,152,341.05,1265.1,23824.3,3233.25,857.75,361.85,3140.35,1585.3,143.65,347.3,578.94,360.18,661.1,0,588.1,3647.35,3660,895.88,373.7,606.55,1700.55,360.7,308.95,1262.5,932.55,351.35,917.75,360.85,1077.35,1070.95,368.55,915.25,1180,2482.05
2015-02-08,230.55,3773.85,114,165.4,152.4,339.1,1368.65,347.25,784.7,257.4,625.3,7115.15,377.65,260.45,125.56,458.95,673.9,1069.15,0,49.25,265.3,204.3,213.65,412,550.55,331.1,352.25,247.2,458.8,254.85,221.85,65.8,3356.13,54,804.25,496,26,446.49,614.95,190.2,69.83,159,59.95,293.6,3992.15,16.7,2013.9,394.55,1475.75,66.55,78.15,2078.75,104.55,102.15,807,1113.9,1358.7,6749.25,303.9,4920.75,76.8,184.5,491.9,471,184.2,2037.14,999.3,414.75,235.24,421.65,381.05,3452.65,251.85,164.3,1235.55,210.45,70.75,474.2,147.3,3307.35,11644.05,82.1,833.85,244.4,1482.7,886.8,38837.4,6669.85,1414.95,20,1263.3,73.65,163.45,1140.1,6323.3,165.8,173,452.05,481.95,368.65,960.85,954.25,428.35,170.45,60.9,1280.45,327.85,1507.2,586.45,1057.7,1768.3,1872.05,5676.05,352.6,3408.95,583.6,171,4042.5,254.1,547,1078.65,810.8,895.6,210.6,1469,112.35,1361.55,534.3,3295.95,416.7,437,899.6,283.25,1604.45,740.2,3805,248.25,4005,3318.15,361.55,1879.15,175.95,419.5,285.4,1466.85,11073.05,141.05,554.47,1108,2776.3,1122.55,3370.8,870.05,845.3,273.45,15587.75,264.15,715.09,655.05,169.85,155.05,6884.55,730.95,2223.3,143.45,144,300.2,1149.75,23039.9,3044.3,797.65,378.25,3008.35,1567.7,140,327.55,553.66,333.86,633.45,0,563.15,3502.6,3509,977.35,368.25,643.25,1683.55,329.35,290.3,1280.55,905.75,351,926.85,364,1053.5,1115.25,373.5,909.9,1165,2575.75
2015-02-15,258.75,3807.15,138.9,170.75,157.4,326.35,1402.5,363.65,749.05,277.7,691.25,9378.95,360.4,257.75,134.47,463.25,699.05,1045.35,0,48.65,256.25,210.6,182.7,450.4,563.95,387.1,357.8,235.5,446.7,277,228.15,67.35,3477.89,58.95,814.8,573.95,26,464.2,680.85,181.55,69.98,174.35,59.2,307.85,3983.45,19.2,2087.2,410.05,1623.1,66.95,81.95,2007.25,107,114.2,732.95,1205.55,1450.85,7100.5,328.05,5279.4,78.55,176.35,519.9,471.9,187.6,2098.22,1078.82,416.55,241.14,424.05,437.7,3449.7,262.45,169.45,1520.25,213.6,72.05,524,153.55,4163.15,11766.85,84.4,857.3,269.7,1549.7,886.5,40585.5,6800.15,1389.7,20.9,1297.4,75.15,155.2,1260,6897.2,173.3,184,470.15,496.65,366.55,986,1010.3,429.6,167.65,67,1375.8,325.7,1625.05,610.75,1188.15,1824.2,1910.5,5808.75,354.85,3620.55,626,167.3,4184.4,258.2,500.2,1148.9,835.05,1016.8,212.2,1510.85,113.65,1412.5,573.8,3266.4,426.7,442,909.75,274.7,1653,766.4,3859.95,265.1,4110.05,3443.4,363.9,2022.9,182.95,404.2,312.57,1595.65,11299.8,142.35,559.4,1203.7,2852.9,1177.85,3420.3,900,875.35,272.25,16267.4,259.35,721.64,667.25,176,154.65,7033.65,724.9,2260.8,151.5,153,335.35,1192.55,24946.45,3343.95,826.75,358.85,3112.5,1679.45,143.25,310.25,559.55,342.27,654.75,0,581.1,3616.95,3629.5,996.47,355,660.7,1662.15,343.85,306.95,1268.65,892.8,339.55,940.55,377.85,1065.8,1148.05,378.05,917.5,1175.85,2538.75
2015-02-22,265.05,3921.65,146.3,171.7,159.7,342.85,1387.65,361.65,785.9,280.55,659.65,8890.95,354.8,246.55,137.57,457.7,687.6,1082.05,0,47.85,259.65,218.05,183.15,444.55,589.3,381.4,377.15,238.65,465.95,267.65,222,76.25,3430.54,63.2,819.8,639.3,25.2,464.15,677.95,179.85,69.43,180.25,63.35,296,3941.85,25.55,1990.5,410.9,1617.7,67.35,77.85,2008.3,106.3,116.1,803.45,1246.2,1445.15,8205.3,330.85,5241.85,82.15,183.8,547.75,461.35,176.95,2109.1,1083.08,411.8,239.11,425.15,430.1,3507,255.3,168.85,1463.95,214.8,72,598,156.55,4018.95,11783.25,85.95,866.4,271.45,1529.6,898.65,40945.75,6995.75,1395.3,20.85,1335.9,74.35,151.35,1214.35,7056.95,169.75,183,465.1,475.7,374.7,1024.25,974.45,421.05,167.2,68.2,1415.35,317.9,1620.4,618.75,1280.35,1779.95,1920.8,5735.65,353.8,3826.35,601.5,167.5,4191.2,253.1,494.4,1118.75,825.05,970.55,217.3,1471.35,112.15,1576.25,569.7,3184.8,435.35,443.75,907.05,278.3,1692.05,788.45,3760.7,263.1,4050,3301,358.8,2097.55,183.3,409,318,1603.9,11109.3,142.45,528.25,1257.9,2658.9,1104.2,3309.55,913,876.8,265.45,16362.1,275.25,702.55,675.95,181.3,150.95,7176.7,741.8,2206.8,153.25,157.75,329,1252,26559.15,3403.9,825.7,361.15,3014.1,1691.35,145.65,333.05,573.75,377.7,649.13,0,561.5,3547.35,3560,1000.38,349.35,650,1677.6,330.95,302.3,1333.15,900.25,330.7,913.2,382.75,1073.05,1141.55,396.05,873.1,1200,2675.55
2015-03-01,270.6,3994.25,162.15,169.25,154.9,334.9,1373.9,351.35,751.15,284.35,660.4,8857.7,351.5,256.75,139.59,456.5,682.5,1134.8,0,47.2,254,217.05,175,426.95,569.9,409.7,379.65,234.3,475.45,265.45,209.25,73.95,3321.94,62.3,825.4,608.3,25.05,451.36,656.85,171.5,71.35,176.85,62.45,278.35,3792.2,27.25,1993,398.1,1647.9,66.9,85,2016.55,103.25,114.7,867.7,1157.4,1447.4,7840.45,332.6,5031.4,78.55,179.7,524.45,460.45,179.45,2096.12,1120.66,415.5,232.41,404.35,409.55,3414.5,247.95,170.1,1583.7,223.95,68.5,593.5,152.85,4133.45,11823.25,86.85,890.45,270.25,1520.6,879.2,41200.35,7120.4,1399.6,21.25,1314.2,70.45,155.4,1219.4,6923.6,173.25,184,479,466.95,355.25,1010.85,998.85,415.8,165.55,69.85,1399.55,330.55,1678.1,623.15,1254.35,1720.95,1945.4,5801.55,355.75,3731.65,620.55,167,4384.95,254.8,497.65,1074.4,861.95,963.85,217.6,1407.4,108.55,1546,561.45,3109.25,421.4,445,896.55,293.1,1721.15,789.9,3753.45,272.1,3876,3277.25,346.45,2095.4,185.2,413.25,301.4,1546.5,10528.6,139.1,541.72,1337.15,2684.65,1135,3420.15,949.9,916.55,263.6,16255.55,262.15,715.83,682.05,176.15,152.9,7023.9,746.2,2153.45,156.85,160,330.75,1291.95,25885.9,3349.05,818.6,367.55,3135.75,1746.95,155.9,332.3,587.05,369.83,698.53,0,612.6,3620.85,3610,1010.35,356.25,659.2,1768.1,346.15,301.65,1335.15,910.1,324.95,911,393.95,1071.2,1148.22,361.35,865.15,1196,2675.25
2015-03-08,272.3,4221.2,149.4,168.8,159.3,338.9,1509.05,373.25,778.75,297.15,676.7,9322.3,346.3,256.25,139.99,478.1,687.9,1194.15,0,49.95,265.55,240.8,175.1,434.95,588.75,473.15,391.9,229.25,490.05,255.4,199.95,78.9,3368.34,68.25,924.3,672.2,25.65,464.1,708.15,171.45,73.35,181,60.95,292.35,3836.95,26.45,2077.65,427.5,1639,67.8,82.55,1992.25,103.2,113.35,1060.95,1226.85,1471,8098.7,335.05,5515.5,79.2,180.85,600,468.4,178.85,2114.39,1198.48,424.65,230.13,431.3,433.8,3394.45,255.95,166.8,1694.75,212.2,66.85,571,148.1,4073.35,13058.65,85.3,910.95,276.75,1560.45,905.1,41634.2,7070.2,1395.5,20.15,1408.5,66.85,154.15,1188.15,6990.45,178.65,190,494.7,500.15,343.25,991.6,1026.65,421.7,163.3,73.8,1374.15,350.8,1698.65,632.75,1293.25,1686.75,2070.25,5878,398.35,3582.35,643.05,163.5,4341.85,239.2,492.65,1101.8,856.7,1043.55,210.15,1529.1,108.05,1482.15,604.35,3273.25,405.75,425,907.1,294.9,1772.65,833,3784.7,273.35,4070,3329.05,342,2210.75,184.05,402.9,321.83,1529.55,11154.1,127.35,546.63,1376.1,2609.45,1204.95,3861.65,960.5,913.2,266.7,16001.1,270.35,719.54,739.5,171.9,150.05,7295.95,776.35,2118.65,155.15,162,333.05,1228.65,26706.8,3441.5,833.9,363.9,3189.55,1838.15,158.15,348.7,564.64,351.23,706.13,0,616.8,3678.75,3680,1032.5,347.9,667.8,1826.05,347.75,293.8,1394.8,939.7,319.95,1038.75,363.95,1085.1,1123.8,346.25,884.95,1216,2696.45
2015-03-15,279.5,4201.5,154.55,161.1,154.85,318.8,2217.95,384.2,760.9,263.5,699.75,8914.8,327.35,235.7,126.91,474.25,705,1262.55,0,47.15,289,230.3,169.95,426.95,582.3,509.9,388.05,216,462.4,243.5,199.5,74.2,3328.92,64,848.5,660.75,25.3,435.5,732.3,169.15,68,171.3,58.25,277.7,3828.8,26.25,2135.85,423.8,1589.15,65.2,84.1,1955.25,103.75,115.55,1009.8,1263.25,1382.95,7976.4,335.55,5603.5,75.85,188.15,565.7,469.8,174.7,2057.1,1245.24,398.1,226.44,445.05,417.7,3366.55,256.95,191.35,1791.1,211.4,70,486.7,131.7,4484.75,13494.95,79.7,851.25,294.25,1554.15,860.45,40241.45,7420.1,1363.7,19.65,1382.4,67.75,157.4,1188,7194.8,166.1,182.5,446.75,474.35,326.5,942.9,993.6,413.2,166.05,72.4,1318.45,329.9,1616,565.5,1288.95,1694.3,2069.1,6022.05,365.75,3329.25,622.9,167,4107.6,225.65,486.85,1088.8,803.35,1069.85,195.9,1500.95,102.95,1663.7,598.9,3304.75,398.75,425,881.25,272.35,1773.4,840.3,3669.5,256,3911.5,3280,344.2,2156.95,179,387.25,331.23,1584.15,10696.6,131.2,574.15,1432.75,2610,1124.35,3546.7,918,875.2,272.45,15912.75,254.75,704.6,703.85,168.65,182.1,7299,731.4,2023.1,146.6,154.5,306.25,1227.75,26614.5,3376.55,808.4,387.9,2946.9,1877.35,159.45,339.05,552.42,334.11,670.63,0,570,3650.7,3730,1006.3,400.25,639.25,1692.15,330.2,280.75,1328.05,941.7,313.9,1011.6,365.1,1042.65,1110.2,339.4,850.1,1201,2582.35
2015-03-22,268.6,4106.35,150.95,159.75,149.95,306.9,1949.6,365.25,720.15,260.65,730.1,8846.85,334.15,241.5,122.05,438.6,745.05,1264.4,0,44.45,275.25,235.25,162.05,434.65,565.2,464,387.4,212.6,436.4,260.7,203,74.75,3279.68,66.3,848.15,696.2,25,422.96,755.1,167.35,68.75,164.5,56.7,268.45,3831.9,27,2169.75,421.15,1586.45,64.55,77.35,1947.1,103.6,118.7,961.05,1158.05,1402.05,7713.25,336.45,5588,72.9,180.9,581.2,445.2,177.6,1992.2,1130.8,381.2,218.01,448,426.35,3515.8,264.75,219.6,1826.1,216.7,63.05,525,132.05,4853.35,14444.65,78.95,888.95,300.4,1570.95,858.1,39891.05,7237.5,1298.95,19.7,1414.2,68.85,159.9,1192.55,7349.15,167.15,189.5,460.1,480.55,328.7,920.95,981.05,417.3,162.85,69.05,1272.75,334.1,1569.75,554.35,1287.5,1638.2,2010.3,6239.2,364.5,3191.25,628.05,164,4020.5,225.4,481,1131.9,832.05,1005.15,187.85,1379.8,109.5,1611.95,621.3,3255.05,392.7,419,875.05,275,1806.3,831.35,3615.45,255.2,3950.05,3247.55,353.55,2133.45,172.65,377.55,326.53,1609.65,11037.85,131.35,579.53,1367.95,2609.95,1096.05,3705.9,900,886.35,266,16017.5,245.75,678.3,699.8,164.75,174.8,7264.1,727.05,2017.85,148.2,156,308.15,1165.3,27367.55,3426.6,809.95,385.35,2855.05,1906.3,145.5,344.1,541.79,323.96,669.85,0,556.25,3623.85,3660,979.9,380.25,652.65,1670.35,318.6,278.25,1338.45,895.75,311.35,1026.65,368.25,1055.9,1128.72,327.45,854.1,1265,2610.95
2015-03-29,311.2,3927.05,163.5,162.05,145.75,280.35,2112.65,365.1,681.35,264,708.15,8308.55,329,244.15,119.13,422.2,737.6,1245.2,0,42.45,274.8,235.85,159.95,425.05,550.8,470.75,380.7,198.55,421,244.05,195.45,70.1,3237.37,64.95,817.85,629.7,24.55,424.6,644.65,160.1,65.78,164.3,54.85,271.95,4020.3,26.75,2152.75,405.45,1508.5,61.35,80.4,1909.1,104.75,119.75,912.8,1078,1336.1,7731.75,345.5,5527.7,67.65,178.4,561.35,435.6,173.55,2022.05,1204.85,363.15,214.95,447.2,422,3254.9,255,199.9,1835.05,205.1,58.35,528.5,133.95,4812.6,14173.3,74.9,858.95,303.25,1519.05,810.3,37661.9,7032,1300.05,19.75,1353.95,68.9,154.95,1083.4,7158.25,168.1,183.4,430.15,464.05,315.1,911.9,980.4,435.25,146.75,69.6,1200.65,320.4,1549.45,541.95,1221.3,1629.25,2000.2,6231.3,386.8,3101.5,619.6,149,3961.65,215.45,457.3,1138.25,816,1010.95,188.4,1356.35,111.35,1557.95,599.3,3274.15,392.85,425,857.45,264.3,1794.25,771.75,3568.95,250.45,3942,3246.15,337.5,2154,160.95,379.25,315.23,1654.95,10907.05,125.2,602.55,1381.35,2576.15,1056.9,3581.9,913,880.75,264.8,15490.75,232.8,645.9,694,160.75,172.3,6815.05,749.6,2016.9,144.75,152,305,1188.5,25212.25,3415.4,778.15,377.6,2801.85,1954.8,145.6,346.5,529.67,313.22,649.58,0,546.4,3610.05,3739.5,962.85,376.5,612.15,1677.75,314.55,263.6,1262.7,851.3,304.95,1011.2,348,1014.65,1101.07,317.5,811.7,1160,2514.8
2015-04-05,312.35,4345.55,168.9,161.9,151.1,310.65,2319.8,374.45,711.45,281.45,722.6,8562.35,378.85,248.5,122.56,432.55,727.75,1214.1,0,47.15,283.7,255.6,175.2,466.05,598.2,503.4,391.4,205.75,442.4,250.25,215.4,72.8,3340.78,70.5,838.25,610.45,24.9,438.88,643.45,162.05,66.6,166.1,57.3,254.8,3981.25,26.45,2216.5,426.05,1476.55,63.5,84.15,1995.75,106.3,119.3,976.7,1098.95,1354.65,7879.6,359.2,5817.55,70.75,178.15,588.4,449.7,175.9,2030.7,1223.3,381,218.15,454.7,456,3304.55,262.85,204.55,1871.5,215.15,60.7,479.2,132.2,4901.5,14355.4,77.5,878.55,304.85,1530.05,843.9,39557,7285.55,1299.9,20.05,1390,70.2,159.7,1148.8,7188.95,172.7,187.75,446.45,467.3,323.65,909.65,996.1,440.7,151.95,74.05,1277.45,337.6,1585.9,573.45,1322.6,1666.7,2002.5,6226.35,387.45,3494.2,653.4,154.5,4140.05,213.35,457.8,1195.5,847.75,996.35,190.15,1427.55,109.95,1582.85,602.5,3353.25,390.4,425,889.9,282.65,1802.35,788.3,3694.05,260.25,3950,3254.15,340.85,2177.55,168.9,384.8,338.7,1790.15,10878.2,128.65,623.7,1412.5,2655.85,1078.95,3633.5,957.1,925.25,266.55,16019.5,230.7,632.7,709.6,163.65,189.65,6923.15,804.2,2019.8,146.45,155,310.95,1202.1,25570.7,3533.65,821.7,384.95,2883.7,2037.5,147.75,370.6,558.91,334.55,680.53,0,569.65,3644.7,3750,940.85,402.3,633.2,1734.25,323.15,273.45,1337.05,883.5,306.45,1081.15,363,1033.25,1086.97,332.45,836.05,1225,2542.65
2015-04-12,330.7,4486.65,178.25,162.6,161.2,324.8,2484.2,367.55,704.4,265.8,735.35,8549.1,397.75,260.1,127.7,455.65,792.6,1255.85,439.6,47.25,306.05,248.4,180.45,467.1,578.7,499.65,393.65,218.95,474.15,255.45,214.7,76.1,3378.81,73.9,799.7,698.4,25.1,448.08,660.4,161.25,64.35,176.05,61.35,256.95,3971.55,28.25,2308.3,450.85,1608.25,65.55,85.25,1896.4,107.95,119.85,988.65,1085.35,1529.45,9273.1,382.25,5722.1,77.95,188.85,581.3,490.15,185.95,2227.4,1375,392.75,240.1,484.95,391.25,3324.25,268.8,199,1894.25,228.75,71.95,518,137.9,4859.15,14141.5,78.9,921.35,292.5,1596.9,870.1,41326.9,7135.3,1299.75,20.65,1395.7,75.1,158.4,1136.35,7149.9,176.05,186,460.85,469.25,342.7,951.9,1142.3,463.4,163.6,75.4,1354.45,344.1,1636.05,580.5,1331.8,1774.1,2143.2,6299.95,401.5,3634.2,662.75,164,4522.1,223.05,467.65,1244.3,842.6,1110.05,202.35,1454.85,110.65,1669.45,595.3,3314.3,400.55,426,879.7,287.6,1938.25,871.35,3792.7,258.3,3766.35,3352.65,347.15,2277.9,174.2,399.15,339.2,1802.85,10803.2,135.2,671.35,1447.35,2583.85,1196.6,3902.2,1005,945.25,280.3,16230.25,234.6,660.2,701.15,174.4,196.05,7098.5,820.05,2098.75,152.7,163.75,319.8,1286.75,26069.1,3797.4,859.45,376.55,2969.05,1964.2,155.65,375.05,562.65,351.1,711.2,0,568.05,3666.6,3850,967.25,411.95,617.7,1764,318.3,285.75,1290.35,933.8,309.75,1119.75,389,1042.65,1116.97,346.65,904.35,1195,2653.75
2015-04-19,312.9,4360.7,166.8,164.15,157.55,310.9,2339.85,379.4,708.75,263.7,679.6,8521.55,410.7,249.2,128.59,446.9,732.4,1197.45,473.9,47.85,295.15,235.05,185.1,465.8,617.75,470,394.2,228.35,453.25,241.4,210.9,81.8,3299.3,74.35,844.85,683,24.8,440.27,661.6,164.6,65.83,173.2,60.2,244.45,3976.3,27.65,2273.45,474.5,1474.45,64.25,80,1905.6,103.85,112.85,894.65,1058.85,1292.2,8772.5,370.75,5699.85,74.85,188.45,569.8,463.9,184.5,2192.5,1431.65,402.8,230,483.95,372.6,3873.05,263.95,196.65,1700.55,207.35,69.9,551.5,139.75,4610.6,12871.35,80.45,943.45,285.7,1547.75,864.65,41014.45,6203,1287.55,20.6,1318.3,77.15,147.15,1025.5,7115.65,168.35,174,436.5,476.25,346,956.25,1163.05,428.9,163.25,72.95,1355.55,330.65,1521.65,554.75,1197.15,1698.9,2070.3,6311.3,416.2,3209.4,636.2,164.85,4529.45,230.4,520.9,1281.25,809.4,1043.95,211.25,1422.15,108,1680.85,592.1,3273.45,395.05,418,867.8,278.4,1893.5,865.15,3647.2,246.85,4000,3354.55,336.55,2298.95,177.6,388.85,345.4,1733.9,10039.1,133.55,667.45,1325.8,2410.5,1169.9,3845.45,900,876,272.95,15311.1,234.85,641.05,680.4,172.2,196.95,7000.85,797.85,2065.3,150.1,160,322.75,1224.5,25574.55,3647.15,816.8,374.9,2809.15,1770.05,158,359.4,535.35,340.5,693.28,0,533.7,3646.8,3690,940.1,405.95,586.85,1739.75,310.1,291.75,1306.7,937.65,330,1037.75,380.4,1018.25,1089.63,351.85,926.85,1155,2474.85
2015-04-26,310.5,4098.3,156,160.7,147.25,305.25,1938.65,366.55,650.05,253.8,668.65,7489.55,389.55,231.1,132.14,419.35,714.4,1066.3,420.4,46.35,279.9,205.75,168.3,445.05,587.9,413.1,389.35,210.1,426.1,241.05,196.3,76.3,3199.9,70.85,821.3,633.5,24.6,422.61,662.05,147.85,63.15,164.15,57.55,232.15,3873.8,24.55,2149.5,440.95,1408.75,63.9,75.2,1893.05,103.4,114.75,784.1,945.6,1217.45,8169.55,360.65,5339.4,76.4,175,528.2,425.7,167.1,1895.25,1331.3,376.15,207.95,485.3,354.95,3765,279,220.85,1625.3,206.05,63.65,631.5,131.15,4363.15,13086.85,78.1,949.95,279.55,1513.05,816.8,38944.55,6044.65,1267,20.05,1295.35,74,131.05,1039.95,6675.95,167,179,438.75,460.7,370.5,956.6,1068.1,434.7,157.6,67.45,1332.75,321.9,1531.6,554.3,1201.95,1561,2036.95,6260.5,396,3115.5,624.8,159.5,4139.9,218.65,469.15,1217.5,823.95,971.9,204.9,1360.25,106.45,1556.2,560,3062.65,395.9,411,853.85,272.95,1776.1,896.4,3663.05,233.35,3974.3,3253.15,320.8,2139.7,174.15,368.15,311.4,1767.5,10041.6,128.8,644.58,1228.15,2352.8,1126.1,3416.25,860,830.55,270.1,14720.5,234,587.5,637.65,167.65,182.6,6849.75,780.5,1998.85,145.85,156.5,316.3,1172.1,21958.4,3484.15,771.35,373.3,2706.95,1757.15,149.8,355.8,516.2,319.95,684.13,688.55,527.25,3541.4,3560,896.95,399.15,523.2,1678.6,308.25,275.55,1245.15,889.5,316.85,947.4,376.25,1006.45,997.6,347.95,878.9,1140,2493.05
