Date;adidas ;Allianz;BASF;Bayer;Beiersdorf;BMW;Commerzbank;Continental;Daimler;Deutsche Bank ;Deutsche Börse;Deutsche Lufthansa; Deutsche Post;Deutsche Telekom;EON;Fresenius;Fresenius Medical Care;HeidelbergCement;Henkel vz;Infineon Technologies; Linde;Merck;Münchener Rückversicherungs-Gesellschaft;ProSiebenSat1 Media;RWE;SAP;Siemens;thyssenkrupp;Volkswagen vz;Vonovia
04.02.2013;68,1;102,05;73,14;71,93;64,6;72,03;11,33108;84,24;42,34;35,50934;47,975;14,405;16,92;8,258;12,37355;30,33333;51,87;45,79;65,25;6,7;132,4;50,85;133,75;24,995;27,43;60,05;77,44;17,615;179,9;
01.02.2013;70,49;105,55;75,85;73;65,6;74,48;12,04161;87,4;43,45;36,74449;48,035;14,805;17,465;8,42419;12,5002;30,16667;51,99;47,265;66,48;6,891;135,55;51,925;136,15;25,85;27,645;60,91;79,9;18,3;186,65;
31.01.2013;68,45;105,35;74,66;72,68;64,65;74,15;12,07153;86,45;42,875;36,44405;48,455;14,625;17,295;8,45313;12,47585;29,88333;51,93;46,39;65,03;6,645;134,4;51,225;135,35;25,19;27,705;60,34;80,84;17,89;182,15;
30.01.2013;69,24;105,15;75,1;73,45;65,29;74,91;12,18371;86,99;43,545;35,43304;48,965;14,915;17,49;8,44006;12,88018;29,49333;52,49;46,195;66,1;6,394;134,35;50,5;134,8;25,02;28,175;60,28;81,37;18,07;183,6;
29.01.2013;70;105,6;75,81;73,57;65,08;75,58;12,39313;86,34;44,05;35,2089;49,65;15,13;17,6;8,42792;12,98248;29,38333;52,2;45,405;66,39;6,498;136,4;50,975;135,2;25,1;28,63;60,29;81,63;17,97;184,25;
28.01.2013;69,74;104;75,58;75,68;64,15;75,5;12,43053;85,11;43,95;35,2852;48,955;15,19;17,66;8,34016;12,72916;29,36667;51,48;45,22;65,06;6,665;135,7;50,95;135,65;25,255;28,1;59,98;81,33;17,5;185,55;
25.01.2013;70,16;105,2;75,6;75,92;64,75;75,85;12,40061;85,71;43,805;34,96092;49,18;15,275;17,535;8,31402;12,97274;29,52;51,95;45,925;65,26;6,695;136,65;51,525;135,35;25,18;28,435;60,04;81,83;17,745;184,65;
24.01.2013;69,56;104,4;73,79;72,42;64,42;74,63;12,3707;84,2;43,255;34,65094;48,955;15,14;17,275;8,26267;13,01171;29,48667;51,71;46,31;63,72;6,67;134,55;50,725;134,4;25,06;28,32;58,9;81,26;17,855;182,9;
23.01.2013;70,15;102,95;72,86;72,88;64,1;74,34;12,19119;84,51;43,155;33,76392;47,805;14,805;17,05;8,22439;13,12862;29,62;51,64;46,335;62,39;6,73;133,85;50,85;133,75;24,16;28,13;59,2;83,68;17,75;182,65;
22.01.2013;69,63;103,05;73,11;73,02;63,3;74,16;12,3707;84,61;43,01;34,27896;47,065;14,845;17,125;8,28041;13,40143;29,02333;50,8;45,99;62,43;6,661;132,1;49,64;134,4;24,08;28,465;57,82;83,68;17,815;180,95;
21.01.2013;69,98;104,35;73,81;72,85;63,51;74,28;12,6923;85,1;43,195;34,95138;47,42;15,02;17,305;8,38404;13,70833;28,83;50,53;46,19;63,09;6,748;133,4;49,615;134,6;24,25;29,315;58,4;83,49;17,97;179,35;
18.01.2013;70,62;103,85;73,17;72,5;63,21;73,33;12,63247;84,4;43,345;34,91323;47,445;14,44;17,26;8,31869;13,48911;28,52;50,11;46,345;62,97;6,704;132,2;49,845;133,8;23,915;29,055;58,05;82,82;18,065;177,9;
17.01.2013;70,99;103,9;73,2;72,93;62,55;74,06;12,41557;85,26;43,885;35,05153;47,66;14,69;17,38;8,41952;13,59141;28,66667;50,38;47,23;63,32;6,722;132,55;50,525;133,45;23,795;29,325;58,13;82,85;18,4;178,4;
16.01.2013;69,97;103,55;72,35;72,68;62,43;73,1;12,40061;85,2;43,715;34,96092;46,93;14,365;17,11;8,3635;13,48911;28,63333;49,975;45,75;61,98;6,592;131;50,575;131,95;23,48;28,92;59,02;82,91;18,005;176,95;
15.01.2013;68,2;105,7;71,86;72,15;61,42;72,48;12,50532;83,83;43,785;35,03722;46,86;14,3;16,85;8,37004;13,62551;27,81;49,61;45,515;60,88;6,642;129,65;50,475;135,15;23,305;28,77;58,7;83,22;18,05;175,5;
14.01.2013;68,18;106;71,76;72,76;61,21;73,22;12,43801;83,75;43,655;35,27566;46,79;14,63;16,975;8,44006;13,83499;27,56667;49,18;46,21;60,7;6,494;130,6;50,7;136,5;23,29;29,7;61,06;83,25;18,34;175,85;
11.01.2013;67,09;105,6;71;72,87;61,2;73,22;12,25851;85,06;43,09;35,53319;46,5;14,51;16,955;8,42512;13,89832;27,30333;48,205;46,945;60,39;6,54;128,6;50,775;135,25;23,34;29,98;61,32;83,65;18,68;176,05;
10.01.2013;67,25;104,9;70,92;72,01;61,2;72,89;12,69978;86,77;42,89;35,43781;46,285;14,775;16,755;8,52315;13,98113;28,06667;48,905;47,33;59,82;6,639;129,9;51,125;135,05;23,1;30,705;60,61;83,32;19,05;173,3;
09.01.2013;67,24;105,1;71,41;72,32;62,46;72,16;12,31086;87;42,705;35,00384;47,025;14,805;16,68;8,53062;14,03472;28,61667;50,19;47,635;60,72;6,458;130,8;51,375;135,4;23,205;31,3;61,02;83,23;18,5;171,6;
08.01.2013;66,36;107,05;71,14;71,92;62,3;73,21;11,9369;87,09;42,5;34,54602;46,915;14,73;16,505;8,25333;13,85447;28,64333;51,12;46,695;60,62;6,319;131,8;51,125;135,95;22,36;30,955;60,65;83,06;17,97;174;
07.01.2013;66,28;107,7;71,64;71,62;60,86;75,75;11,81723;87,9;43,06;34,12159;47,385;15,035;16,585;8,20012;13,89345;28,44;51,2;47,2;60,54;6,431;132,75;49,91;138,3;22,095;30,935;60,95;83,62;18,2;175,95;
04.01.2013;66,72;108,2;72,47;72,8;61,87;75,8;11,34604;88,61;42,63;33,18211;47,225;14,975;16,8;8,28601;14,13215;28,80667;51,61;47,335;61,56;6,574;132,65;50,2;138,15;22,14;31,9;61,47;83,93;18,24;178,85;
03.01.2013;67,18;108;72,35;71,96;62,01;75,61;11,09922;89,51;42,455;32,9389;46,905;14,925;16,855;8,17024;14,02497;28,88333;51,44;47,225;61,6;6,524;131,55;50,775;138,05;22,08;31,53;62;83,86;18,43;178,9;
02.01.2013;67,48;108,3;73,18;71,97;62,53;75,93;11,1441;89,11;42,6;32,58123;47,005;14,815;17;8,17491;13,98113;29,00667;52,17;47,56;62,99;6,395;132;50,75;139,05;21,845;31,615;62,08;83,8;18,64;179;
28.12.2012;67,33;104,8;71,15;71,89;61,88;72,93;10,72526;87,59;41,32;31,42715;46,21;14,24;16,6;8,02459;13,72782;29,03333;52,31;45,83;62,2;6,129;132;49,915;136;21,3;31,24;60,69;82,2;17,76;172,15;
27.12.2012;67,33;105,85;71,8;72,41;61,3;73,46;10,8898;87,47;41,76;31,72759;46,525;14,375;16,585;8,06101;13,78627;29,17;52,18;45,865;61,43;6,176;132,45;49,785;137,4;21,425;31,58;60,74;82,69;17,945;172,6;
21.12.2012;67,3;105,35;71,17;72,95;61,64;72,7;10,79257;87,58;41,56;31,47007;46,515;14,465;16,615;8,07034;13,64987;29,26667;52,21;45,82;62,17;6,188;132,65;50,45;137,55;21,755;31,24;60,34;82,47;18,005;171;
20.12.2012;67,17;105,45;72,3;72,4;61,67;72,17;11,17401;85,76;41,27;31,98511;46,355;14,385;16,59;8,05447;13,92755;29,37667;52,19;46,67;62,44;6,189;133,4;50,325;136,55;22,32;31,79;61,1;82,98;18,235;172,7;
19.12.2012;67,58;105,15;73,09;71,43;61,6;72,02;11,26377;84,93;41,24;32,14249;46,005;14,435;16,585;8,01152;13,90806;29,57667;52,13;46,24;63,08;6,264;133,9;49,715;136,4;22,535;31,72;61,02;82,99;18,57;171,15;
18.12.2012;67,5;104,15;72,77;72,49;61,12;72;11,21141;85,39;41,745;31,71328;45,845;14,4;16,505;7,98071;13,87396;29,62333;52,29;44,065;62,72;6,053;133,65;50,775;136,65;21,995;31,62;60,7;82,71;18,135;171,65;
17.12.2012;68,21;103,7;72,14;72,27;60,81;71,68;10,81501;85,71;41,335;31,0361;45,53;14,03;16,36;7,9499;13,82037;29,26333;52,44;43,96;61,11;5,894;133,7;51,05;134,4;22,45;31,275;61;82,27;17,915;170,75;
14.12.2012;68;103,75;72,04;72,45;61,14;71,73;10,6729;85,47;40,67;31,14101;45,2;13,77;16,35;7,97418;13,77653;29,66667;52,88;43,915;60,79;5,818;133,95;51,425;135,25;23,655;31,13;60,95;82,08;17,715;170,55;
13.12.2012;67,68;104,05;71,81;72,44;61,42;70,79;10,61307;85,07;39,67;31,80389;44,995;13,775;16,455;8,00312;13,82037;29,31333;53,45;43,13;61,2;5,785;133,5;51,525;135,5;23,245;31,035;60,48;82,19;17,635;170,05;
12.12.2012;69,12;103,95;71,55;72,25;62,5;70,98;10,63551;85,62;39,855;32,69091;44,87;13,685;16,44;7,99658;13,90319;29,52;53,58;43,31;62;5,77;134,75;52,075;134,75;23,83;31,88;61,28;82,22;17,825;169,6;
11.12.2012;68,12;102,95;71,3;72,41;62,25;70,59;10,35878;85,49;39,445;32,73383;44,89;13,415;16,455;7,90696;13,83499;29,57667;54;42,83;62,22;5,833;134,95;52,475;133,65;23,38;31,895;61,43;82;17,175;169,55;
10.12.2012;68,4;103;70,61;72,2;62,07;69,33;10,30642;85,65;38,88;32,57646;44,58;13,14;16,655;7,8388;13,48424;29,32;54,18;42,8;62,3;5,803;134,7;52,875;133,2;23,31;31,21;61,21;80,82;16,26;167,6;
07.12.2012;67,65;102,8;70,01;71,9;61,97;69,04;10,47844;85,57;38,8;32,9532;44,615;13,3;16,545;7,85654;13,53783;29,16;53,91;43,2;62,03;5,813;133,7;52,1;133,4;23,35;31,535;61,23;80,7;16,225;166,5;
06.12.2012;67,31;102,7;70,33;72,54;61,73;68,66;10,56072;85,89;38,65;33,3061;44,715;13,59;16,405;8,01059;13,62064;29,20667;54,36;42,985;63,36;5,794;133,6;53,275;132,6;23,49;31,785;61,01;80,51;16,43;165,3;
05.12.2012;66,84;101,1;69,3;70,15;60,55;67,93;10,51584;84,81;38,2;33,33472;44,405;13,44;16,09;8,0498;13,69859;29,19;53,8;42,075;63,1;5,716;131,95;51,525;131,95;23,43;32,23;60,57;79,96;16,055;163,7;
04.12.2012;67,2;100,3;68,95;70,3;60,57;67,69;10,36625;85,07;38,18;32,91982;43,86;13,28;15,85;8,00032;13,50373;29,35333;53,58;42,24;63,2;5,705;131,7;51,2;131,9;22,86;32,2;61,15;79,66;15,59;165,55;
03.12.2012;67,32;100,2;69,47;70,11;60,51;67,9;10,21667;84,62;38,045;32,42862;43,78;12,835;16,08;7,9555;13,44527;29,8;53,35;42,15;64,61;5,927;132,6;51,225;132,25;23,045;31,98;60,83;79,58;15,63;166,2;
30.11.2012;67,62;99,95;68,9;69,55;60,3;68,19;10,32886;85,1;37,98;32,3714;43,31;12,76;15,96;7,90789;13,49398;29,62667;52,8;41,785;64,25;5,896;132,95;51,425;131,25;22,505;32,065;60,04;79,3;15,57;166,45;
29.11.2012;67,21;99,8;68,76;70,04;60,2;67,91;10,38121;82,96;37,67;32,26171;43,74;12,955;15,955;7,94617;13,60603;29,43333;52,38;40,865;64,35;5,933;132,6;51,5;131,4;22,545;32,11;60,18;79,15;15,84;165,8;
28.11.2012;66,71;98,72;68,11;70,05;60,26;67,04;10,11944;82,47;37,155;31,7419;43,365;12,835;15,865;7,78652;13,4404;29,55667;52,64;40,01;64,29;5,834;133,75;51,075;132;22,4;31,475;59,75;78,94;15,62;163,6;
27.11.2012;66,48;98,45;67,9;69,34;60,5;66,56;10,25407;81,35;37,02;32,35232;43,065;12,87;15,93;7,75944;13,44527;29,42;52,74;40,1;63,62;5,88;134,3;50,925;131,2;21,74;31,83;59,68;78,43;16,02;163,7;
26.11.2012;66,26;98,09;67,39;69,3;60,28;66,23;10,08204;80,04;36,995;31,61791;43,2;12,96;15,815;7,82853;13,52808;28,58;51,3;39,145;62,71;5,85;133;50,1;130;21,64;31,985;59,52;78,01;15,93;162,95;
23.11.2012;66,16;98,12;67,54;69,74;60,15;65,78;10,08952;80,39;37,03;32,24263;42,6;12,585;15,795;7,8528;13,55244;28,75667;51,35;39,565;62,88;5,916;131,7;50,125;129,9;21,92;32,38;59,63;78,28;16,79;162,25;
22.11.2012;65,58;96,93;66,58;68,64;59,82;65,66;10,25407;80,43;36,69;31,80866;41,795;12,51;15,645;7,86214;13,56706;28,65333;51,43;39,4;62,28;5,906;129,1;50,15;129,1;21,775;32,09;59,11;77,83;16,46;161,4;
21.11.2012;64,85;96,22;65,78;67,75;59,45;66,14;9,65572;80,03;36,58;31,29839;41,63;11,93;15,255;7,81733;13,66936;28,08333;51,55;39,03;61,06;5,851;127,55;49,705;127,85;21,355;32,025;58,82;77,6;16,385;160,85;
20.11.2012;65,24;95,81;65,8;67,25;59,15;65,7;9,63329;78,67;36,31;31,64175;41,88;12;15,275;7,74544;13,69859;28,11667;51,5;39,48;60,2;5,714;128,75;50;127,9;21,25;31,715;57,66;78,61;16,575;159,65;
19.11.2012;64,88;94,49;64,35;66,4;58,86;65,11;9,77539;77,91;36,3;32,10434;42,065;11,935;15,03;7,76131;13,73756;28,21333;51,83;39,64;59,93;5,703;126,95;49,375;127,05;21,1;32,01;57,15;78,02;16,41;157,35;
16.11.2012;62,61;92,4;62,5;65,32;58,24;61,99;9,28924;74,61;35,385;30,66889;41,145;11,685;14,885;7,6222;13,46476;28,1;51,59;38,41;58,41;5,37;125,25;48,57;124,9;20,47;31,705;55,51;76,62;15,96;151,25;
15.11.2012;63,17;94,7;63,2;65,43;58,75;62,6;9,77539;74,95;35,625;31,86589;41,88;11,9;14,86;7,79959;13,66936;28,25667;51,93;39,405;61,26;5,458;126,7;49,65;126,7;20,71;32,67;55,35;77,36;16,51;153,6;
14.11.2012;63,59;94,89;63,63;66,49;59,27;63,23;9,85019;75,01;35,74;31,70852;41,915;12,54;15,12;7,76037;13,82037;28,51;52,58;40,445;62,42;5,55;127,55;49,01;128,2;20,965;32,94;56,14;77,98;16,89;154,5;
13.11.2012;64,35;95,04;64,09;66,66;60,13;63,62;10,14188;75,5;36,14;32,48585;42,57;12,58;14,95;7,81453;14,26368;28,56667;52,98;41,55;62,63;5,242;129,35;49,17;128,05;21,155;32,93;56,45;79,77;17,18;155,4;
12.11.2012;64,35;93,99;63,06;66,14;59,94;63,66;10,06708;75,93;36,01;31,87066;42,35;12,425;14,98;7,79118;16,11971;28,33333;52,94;41,675;62,62;5,272;128,85;49,2;126,85;20,845;33,315;55,67;79,28;17,24;155,4;
09.11.2012;64,2;93,4;63,17;65,72;59,69;64,23;9,94742;76,44;36,165;31,97081;42,165;12,29;14,91;7,79399;16,07587;28,21333;52,67;42;62,09;5,365;128,6;48,625;126,9;20,845;33,15;55,66;79,7;17,41;154,5;
08.11.2012;64,36;94,13;63,42;66,36;59,13;63,69;10,62055;76,84;36;32,72906;42,205;12,195;14,625;7,87148;16,23662;28,05333;52,6;43,255;61,94;5,33;129,75;48,35;127,35;21;33,47;56,22;80,27;17,555;154,25;
07.11.2012;65,3;94,32;63,47;66,26;59,7;64,42;11,27124;78,24;36,61;32,79106;42,685;12,335;15,07;7,92563;16,35841;28,49667;52,9;41,83;62,1;5,4;130,75;48,88;127,35;21,58;34,17;56,16;78,85;17,81;154,4;
06.11.2012;66,19;96,39;64,87;68,19;60,96;64,05;11,64521;79,16;37,38;34,30757;42,825;12,55;15,4;8,02459;16,83582;28,91667;53,77;42,415;63,4;5,673;132,3;49,635;127,6;22,195;35,14;57,34;79,99;18,265;155,7;
05.11.2012;66,22;95,31;64,36;67,62;60,87;64,49;11,33856;78,86;36,925;33,48255;42,46;12,19;15,32;8,01152;17,0258;28,66;51,89;42,065;62,75;5,565;130,9;49,26;125,4;21,905;35,08;56,74;79,25;17,88;162,4;
02.11.2012;66,77;95,67;65,09;67,43;60,7;65;11,39091;78,91;37,085;33,97375;41,455;12,3;15,64;8,08341;17,094;28,59333;51,85;42,235;63,65;5,546;132,15;49,08;124,05;21,975;35,38;57,09;79,56;17,89;163,6;
01.11.2012;66,49;96,06;64,7;67,5;56,6;63,32;11,31612;77,79;36,505;34,32665;41,375;12,14;15,475;8,30002;17,13785;28,76333;52,51;41,805;61,49;5,466;131,45;49,39;124,3;22;35,42;56,84;78,4;17,74;164;
31.10.2012;65,73;95,66;63,93;67,19;56,11;61,45;11,05435;77,33;36,025;33,35379;41,76;11,79;15,295;8,22439;17,07939;29,33333;54,19;40,89;61,61;5,25;129,75;49,3;124;21,5;35,255;56,2;77,54;17,555;159,6;
30.10.2012;66,09;95,42;64,1;67,65;56,55;61,51;11,21889;79,59;36,36;33,18688;41,365;10,985;15,55;8,244;17,06965;30,08333;56,7;41,025;62,42;5,409;131,15;49,81;122,6;21,615;34,945;56,27;77,44;17,495;160,05;
29.10.2012;66,02;93,12;63,57;66,5;56,12;60,49;10,88232;76,94;36,025;31,7562;41,15;10,78;15,815;8,20105;17,13785;30,37667;57,05;40,85;62,59;5,301;131,95;49,815;121,9;21,375;34,725;55,52;77,02;17,19;154,35;
26.10.2012;64,98;93,92;63,68;67,15;56,31;60,97;11,05435;76,93;36,69;32,10434;41,75;10,85;15,885;8,25333;17,1622;30,52;57,11;41,165;62,37;5,286;128,8;49,565;124,4;21,5;34,865;55,24;77,23;17,855;154,4;
25.10.2012;65,09;93,57;63,18;66,69;56,5;60,34;11,15906;76,86;36,79;31,85635;41,69;10,745;15,905;8,13663;17,09888;30,74;57,66;40,875;62,52;5,222;128,75;49,235;124,95;20,59;34,67;55;76,56;17,67;153,7;
24.10.2012;64,73;93,05;62,66;66,24;55,87;60,35;11,33108;75,35;37,82;32,04234;41,24;10,68;15,89;8,21972;17,23041;30,66667;57,34;40,33;61,06;5,224;126,95;48,66;124,15;20,55;34,92;55,07;76,85;17,86;151;
23.10.2012;64,63;93,87;62,5;65,87;55,98;60,46;11,38343;75,33;37,8;31,82774;41,485;10,775;15,705;8,24306;17,59577;30,72;57,66;40,435;61,15;5,233;127,6;48,675;125;20,835;35,08;52,86;76,94;17,925;146,5;
22.10.2012;66,79;95,35;65,15;68,49;57,19;61,48;11,67512;75,65;38,595;33,00566;41,535;11,11;16,025;8,3411;17,81498;31,21333;58,55;41,055;62;5,379;130,75;49,755;126,75;20,935;35,37;53,19;78,05;18,545;148,7;
19.10.2012;66,79;95,54;65,87;69,06;57,95;62,01;11,34604;76,55;39,11;32,83875;41,5;11,245;16,17;8,41205;17,966;31,43333;59,25;41,15;62,51;5,305;132,35;50,275;126,45;20,955;35,52;54,4;78,29;18,51;149,9;
18.10.2012;67,45;96,1;66,17;69,49;58,67;62,04;11,9743;75,67;39,56;34,0882;41,88;11,35;15,975;8,47087;18,07804;31,46333;59,43;41,44;62,7;5,391;133,05;50,4;127,7;21,23;35,82;54,75;78,95;18,87;148,45;
17.10.2012;68,1;95,82;65,5;69,62;58,34;61,66;11,77983;75,81;38,64;33,38241;41,83;11,07;15,725;8,46807;18,05856;31,81333;58,15;41,005;62,85;5,218;133,95;50,2;128;21,57;35,78;54,8;78,05;18,68;148,1;
16.10.2012;67,9;94,96;65,58;70,36;59,05;60,99;11,63773;76,31;38,335;33,00089;41,585;10,95;15,58;8,45593;17,95138;32,12667;58,51;40,165;63,68;5,136;134,25;50,3;127,5;22,005;35,42;55,48;77,44;18,225;146,9;
15.10.2012;67;92,9;64,9;68,27;58,47;60,46;11,18149;77,95;38,165;31,41284;41,14;10,76;15,38;8,43913;17,7273;31,86667;57,85;40,095;63,41;4,962;132,25;49,27;124,6;21,54;34,8;54,85;76,35;17,7;145,45;
12.10.2012;66,59;92,03;64,38;67,97;57,92;60,4;11,02443;78,3;38,04;31,10763;41,425;10,78;15,455;8,5521;17,68345;31,39333;57,71;39,65;62,71;5,046;131,6;48,73;123,6;21,075;34,56;54,19;76,19;17,755;146,6;
11.10.2012;66,5;92,23;64,95;68,57;57,56;60,84;10,82997;79,35;38,15;31,57022;41,935;10,85;15,56;8,73509;17,75652;31,38;57,85;40,25;62,97;5,084;132,25;49,25;123,5;21,08;34,865;54,01;77,05;17,52;149,1;
10.10.2012;65,61;91,09;64,08;67,75;57,34;59,55;10,54576;78,02;37,86;30,46383;42,065;10,67;15,345;8,59691;17,59577;31,24333;57,77;40,205;62,46;5;131,1;49,215;122,25;20,4;34,485;53,5;78,05;17,035;145,8;
09.10.2012;65,96;91,5;64,38;67,84;57,45;59,99;10,5308;78,23;37,78;30,192;42,455;10,735;15,4;8,60531;17,64935;30,92667;57,44;40,74;62,58;5,049;132,05;49,085;122,2;20,68;34,62;54,6;78,41;17,135;147,55;
08.10.2012;66,18;91,97;65,47;68,23;57,61;60,05;10,53828;77,73;38,275;30,53059;42,875;10,81;15,425;8,72949;17,90754;30,94667;57,33;41,47;62,91;5,107;132,85;49,19;122,8;20,495;35,295;55,03;78,99;17,3;145,35;
05.10.2012;67,08;92,95;66,74;69,01;58,4;60,99;10,86736;79,89;39,275;31,3127;43,43;10,975;15,365;8,863;18,10727;31,48333;58,24;41,995;63,91;5,231;134,95;49,42;124,15;20,885;35,87;55,03;80,2;17,725;148,65;
04.10.2012;65,45;92,54;65,6;67,28;58,18;59,76;10,7477;79,54;38,505;30,96933;43,265;10,915;15,355;8,73416;18,06343;31,27333;57,9;41,53;63,48;5,065;134,2;49,36;124,05;20,47;35,39;54,24;79,31;17,38;145,35;
03.10.2012;64,45;91,94;66,84;67,6;57,95;57,91;10,70282;78,05;38,065;30,81673;43,14;10,93;15,44;9,10294;18,23393;31,00667;58,21;42,4;63,62;5,006;135,1;48,99;124,25;20,11;35,845;55,05;79,18;16,99;141,3;
02.10.2012;64,7;93,34;66,61;67,4;57,75;57,73;10,80753;78,68;37,64;30,1157;43,44;10,865;15,42;9,09267;18,17547;30,8;58,12;41,95;63,74;5,034;135,3;48,61;123,95;20,13;35,21;54,81;78,72;16,91;144,05;
01.10.2012;65,5;93,98;67,46;68,53;57,78;57,14;10,70282;77,88;37,945;30,1157;43,64;10,705;15,48;8,97503;18,06343;30,77;58,06;41,94;63,32;5,16;135,85;48,835;123,75;19,95;35,045;55,11;78,67;16,73;142,9;
28.09.2012;63,84;92,59;65,65;66,83;57,1;56,91;10,38869;76,2;37,665;29,32406;43,065;10,55;15,2;8,93956;17,99036;30,11333;57,06;40,77;61,89;4,938;134;48;121,5;19,605;34,815;55,11;77,61;16,54;141,95;
27.09.2012;64,36;93,36;66,55;68,4;57,46;57,64;10,47096;75,75;38,01;29,63881;43,5;10,73;15,4;9,08334;18,28752;30,19333;57,2;41,69;62,21;5,021;134,6;48,155;122,35;19,72;35,395;55,21;78,09;16,41;143,3;
26.09.2012;64,83;93,98;66,72;67,5;56,67;57,62;10,63551;76;38,155;29,24776;43,415;10,7;15,37;9,04506;18,35572;29,82667;56,54;42,06;62,48;4,935;132,95;47,515;123,05;19,565;35,135;55,11;77,69;16,41;146,4;
25.09.2012;65,84;95,42;67,9;68,35;56,85;58,81;11,27872;78,22;39,46;31,27931;44,46;10,93;15,59;9,11975;18,62852;29,72333;55,33;43,35;63,25;5,106;133,95;47,225;124,95;20,395;35,495;56,69;79,28;16,845;152,25;
24.09.2012;64,67;94,18;67,48;67,7;56,71;59,64;11,33856;81,49;40,1;31,26978;44,66;10,89;15,49;9,28687;18,5457;29,48667;55,57;43,005;62,11;5,44;133,9;47,825;124,6;19,93;35,03;56,04;78,89;16,785;154,9;
21.09.2012;65,2;94,98;67,9;67,5;57,35;59,79;11,77236;83,61;40,205;31,56545;45,235;10,94;15,565;9,3737;18,60903;29,09667;55,32;43,745;62,78;5,602;135,3;47,555;124,95;20,16;35,01;56,3;79,15;17,12;155,05;
20.09.2012;65,59;94,09;67,44;65,9;57,34;59,44;11,60781;81,88;39,225;31,04087;44,59;10,975;15,49;9,35036;18,59442;29,19667;54,78;43,28;62,96;5,609;133,9;46,825;123,35;20,205;34,985;55,99;79,49;17,17;149,9;
19.09.2012;65,41;94,83;66,95;65,43;56,82;61,19;12,10892;81,51;40,035;31,37946;44,985;10,78;15,32;9,20004;18,65288;28,75333;54,38;43,54;61,49;5,678;133,05;46,745;122,55;20,205;35,175;56;79,16;17,455;150,5;
18.09.2012;64,77;95,01;66,78;65,1;56,49;60,45;11,87706;80,91;39,19;30,90257;45;10,735;15,32;8,99277;18,57493;28,86333;54,77;43,385;61,24;5,712;132,55;46,94;122,95;20,085;35,24;55,72;79,12;17,265;148,1;
17.09.2012;63,88;96,19;66,65;65,57;55,54;61,69;12,2959;82,95;39,8;32,49062;45,045;10,73;15,4;9,11415;18,73569;28,76333;55,64;43,65;60,1;5,955;131,95;47,425;124,35;20,545;35,73;54,9;79,24;17,65;151,65;
14.09.2012;64,44;96,52;66,63;64,9;55,58;62;11,92942;83,81;40,12;32,32847;45,445;10,78;15,415;9,04412;18,95978;28,70333;55,83;44,065;60,31;5,969;130,6;47,01;124,3;21,32;36,005;54,9;79,5;18,485;152,5;
13.09.2012;63,23;94,46;65;65,38;56,77;59,97;11,57042;80,82;38,96;30,72612;44,65;10,72;15,43;9,05719;19,01824;29,16;56,61;42,94;62,23;5,718;130,2;47,755;122,55;20,545;35,8;54,5;78,3;17,37;145,35;
12.09.2012;63,5;95;65,66;65,75;56,35;60,56;11,77983;81,8;39,185;31,47007;44,905;10,83;15,38;9,0684;19,01824;29,17;56,63;43,47;61,7;5,762;131,2;47,165;121,8;20,66;35,92;54,4;78,34;17,395;146,85;
11.09.2012;63,76;93,95;65,72;65,47;56,65;59,38;10,98703;80,7;39,355;31,61791;43,97;10,655;15,355;9,17577;18,88183;29,41333;56,71;43,4;61,85;5,629;129,8;47,205;121,1;19,985;35,785;53,7;78,4;17,08;143,45;
10.09.2012;64,1;92,86;64,13;64,41;56,41;58,53;10,86736;80,35;38,77;30,37322;43,2;10,375;15,385;9,00118;18,56519;28,99667;56,52;43,535;61,21;5,567;129,1;46,875;120,75;20,005;35,305;53,51;77,7;16,825;142;
07.09.2012;64,05;92,34;64,2;65,22;56,86;58,03;10,40365;80,92;39,1;29,90587;42,425;10,125;15,4;9,03199;18,56032;29,35667;57,01;43,065;61,62;5,628;129,75;47,585;120,3;20,005;35,2;53,79;77,38;16,68;141,3;
06.09.2012;64,28;91,15;63,77;65,53;58;57,23;9,75296;82,03;39,29;28,4132;40,81;9,974;15,98;9,0908;18,30213;29,5;57,53;42,165;62,49;5,28;130,65;47,5;119,9;19,955;34,46;53,93;76,53;16,11;140,5;
05.09.2012;63,33;88,79;61,43;62,91;57,23;55,05;9,2668;79,02;37,72;26,53901;40,9;9,65;15,565;8,90688;17,96113;28,98;56,85;40,24;61,77;5,224;126,7;45,925;118,15;19,395;33,7;53,15;74,9;15,405;135,25;
04.09.2012;62,2;88,1;61,51;62,26;57,27;55,39;9,2668;78,61;37,77;26,4484;40,995;9,674;15,795;8,88821;17,90267;28,58333;56,63;40,105;60,78;5,301;124,25;45,39;117,85;19,185;33,76;52,38;74,71;15,535;133,5;
03.09.2012;63,07;87,72;62,44;62,78;57,63;57,15;9,3042;79,76;38,605;27,07313;41,38;9,804;15,69;8,90034;18,02933;28,95667;57,4;40,745;60,77;5,403;126,2;45,935;118,25;19,2;33,88;53,03;75,77;15,95;137,5;
31.08.2012;62,21;87,27;61,81;61,67;57;57,66;9,42387;79,06;39;26,96821;40,93;9,81;15,445;8,85553;17,81498;28,27333;57,33;40,17;60,09;5,495;125,25;45,47;117,7;19,155;33,345;52,41;75,42;15,84;140,4;
