Date,AMEAS.HE,CGCBV.HE,ELI1V.HE,FUM1V.HE,HUH1V.HE,KCR1V.HE,KESBV.HE,KNEBV.HE,KRA1V.HE,MEO1V.HE,NDA1V.HE,NESTE.HE,NOKIA.HE,NRE1V.HE,ORNBV.HE,OTE1V.HE,OUT1V.HE,SAMAS.HE,STERV.HE,TELIA1.HE,TIE1V.HE,UPM1V.HE,VALMT.HE,WRT1V.HE,YTY1V.HE
04.10.2002,30.00,0,5.07,6.05,10.10,5.625,11.39,0,6.76136,7.02619,5.13,0,16.57,32.00,0,0,0.9536,6.70,13.80,0,14.24,32.60,0,16.60,12.36084
11.10.2002,28.70001,0,5.49,6.05,9.25,5.4625,11.40,0,7.27273,6.75743,4.87,0,16.88,30.10,0,0,0.92889,6.75,12.65,0,13.25,32.35,0,17.40,11.96684
18.10.2002,29.60001,0,5.32,6.00,8.91,5.00,10.51,0,7.10227,7.06459,3.80,0,17.15,30.10,0,0,0.91059,6.90,10.60,0,14.65,31.65,0,17.40,11.82006
25.10.2002,31.5501,0,5.73,5.97,8.90,5.375,10.00,0,7.32955,6.9878,4.39,0,16.72,30.00,0,0,0.88405,7.00,11.90,0,14.35,40.00,0,17.05,12.09046
01.11.2002,31.8999,0,5.44,6.04,8.69,5.91,10.05,0,7.04545,6.88797,4.30,0,17.83,30.70,0,0,0.87398,7.35,10.45,0,14.80,40.00,0,15.89,12.51536
08.11.2002,31.50,0,6.00,5.80,8.80,5.875,10.95,0,7.125,7.14138,4.17,0,19.06,31.50,0,0,0.89686,7.43,10.30,0,15.86,32.35,0,16.85,12.74712
15.11.2002,32.6799,0,6.70,5.78,9.25,5.7125,10.95,0,7.05681,8.06284,4.50,0,19.86,32.02,0,0,0.89228,7.64,11.50,0,15.90,36.41,0,15.00,13.1334
22.11.2002,32.2101,0,6.65,6.08,9.07,5.70,10.95,0,7.42045,7.94766,5.02,0,18.46,31.25,0,0,0.84104,7.59,11.80,0,15.10,33.80,0,14.99,13.51968
29.11.2002,33.2499,0,6.55,6.35,8.97,5.3725,11.00,0,7.39772,7.6789,4.47,0,17.04,31.60,0,0,0.7907,7.49,10.51,0,13.22,31.73,0,14.90,13.1334
06.12.2002,34.65,0,6.00,6.30,9.40,5.875,10.89,0,7.50,7.98606,4.92,0,15.93,33.65,0,0,0.75409,6.99,11.35,0,13.65,30.70,0,14.75,12.36084
13.12.2002,34.50,0,5.80,6.27,9.46,5.75,10.80,0,7.39772,7.90927,4.55,0,15.89,33.00,0,0,0.75501,7.15,10.77,0,13.05,29.95,0,14.80,12.39948
20.12.2002,33.3501,0,6.10,6.22,9.71,5.725,10.56,0,7.38636,8.56965,4.06,0,16.09,33.51,0,0,0.80077,7.54,9.75,0,14.20,32.75,0,14.55,13.44242
27.12.2002,34.8999,0,5.85,6.36,9.42,5.8625,10.70,0,7.50,8.37,4.05,0,15.76,34.80,0,0,0.79619,7.38,9.20,0,14.17,31.10,0,14.40,13.28018
03.01.2003,35.4999,0,6.08,6.20,9.19,6.1375,10.65,0,7.44319,8.61572,3.41,0,14.82,35.30,0,0,0.84104,7.17,8.64,0,13.60,32.80,0,11.50,13.4347
10.01.2003,35.0001,0,6.36,6.03,8.90,6.0125,10.65,0,7.56819,8.39304,4.15,0,13.59,34.00,0,0,0.8511,6.87,10.23,0,13.76,31.37,0,10.75,13.48104
17.01.2003,34.2999,0,6.01,6.00,8.68,5.575,10.70,0,7.64772,7.25656,3.95,0,13.88,33.90,0,0,0.76233,6.75,10.76,0,13.08,26.15,0,10.65,13.21066
24.01.2003,33.0099,0,5.70,6.00,8.91,5.5725,10.75,0,7.15909,7.08762,3.96,0,12.73,33.40,0,0,0.75135,6.39,10.20,0,12.41,27.50,0,11.65,13.21066
31.01.2003,32.0001,0,5.91,6.07,8.70,5.05,11.10,0,7.05681,7.31799,4.45,0,12.44,33.65,0,0,0.73579,6.29,10.66,0,13.10,26.51,0,11.68,12.97888
07.02.2003,32.3499,0,5.86,6.21,8.40,5.25,11.70,0,6.88636,7.21817,4.42,0,12.77,34.12,0,0,0.73854,6.42,10.19,0,13.46,26.31,0,10.92,13.05614
14.02.2003,33.30,0,5.70,6.10,8.42,5.1375,11.75,0,6.76136,7.37174,4.48,0,12.02,35.50,0,0,0.70834,5.80,10.40,0,12.80,26.60,0,11.10,12.90164
21.02.2003,32.3901,0,5.40,6.05,8.00,4.8725,11.72,0,6.70455,6.75743,5.00,0,12.10,35.40,0,0,0.66349,5.05,11.60,0,12.15,25.25,0,11.07,12.66986
28.02.2003,29.75001,0,5.02,6.32,8.25,4.7975,11.75,0,6.85228,7.17977,4.67,0,12.65,35.09,0,0,0.70468,6.08,11.20,0,13.65,25.90,0,11.00,11.54966
07.03.2003,29.30001,0,5.40,6.38,8.40,4.9375,11.97,0,6.81819,8.40072,4.50,0,14.12,36.85,0,0,0.77331,6.38,10.71,3.52,14.65,13.35,0,11.70,11.35652
14.03.2003,28.56999,0,5.60,6.04,8.53,4.50,12.10,0,7.15909,7.46389,4.38,0,13.69,35.50,0,0,0.74128,5.85,10.26,3.42,13.47,12.55,0,12.20,11.20202
21.03.2003,29.49999,0,6.44,6.43,8.20,4.3725,12.00,0,7.04545,7.25656,4.45,0,14.05,34.70,0,0,0.70925,6.15,10.65,3.62,13.14,11.56,0,11.96,11.20202
28.03.2003,30.00,0,6.35,6.45,8.25,4.70,11.80,0,7.02272,7.39478,4.68,0,13.30,35.90,0,0,0.70925,6.17,10.07,3.57,13.12,12.23,0,11.75,11.5883
04.04.2003,29.49999,0,6.65,6.43,8.60,4.665,11.97,0,6.70455,7.17977,4.51,0,14.76,35.90,0,0,0.69827,6.38,10.77,3.67,13.40,12.79,0,12.25,12.55398
11.04.2003,30.15,0,6.80,6.18,9.46,4.875,12.18,0,6.85228,6.91101,4.41,0,15.17,37.60,0,0,0.67539,6.39,10.25,3.61,13.80,13.00,0,12.45,12.39948
18.04.2003,27.00,0,6.79,6.48,9.55,4.6825,11.81,0,7.39772,6.74207,4.00,0,15.16,37.25,0,0,0.65892,6.48,8.78,3.33,14.90,13.20,0,12.49,12.469
25.04.2003,26.57001,0,6.44,6.30,9.45,4.9375,11.00,0,7.61364,6.60385,4.00,0,14.69,41.01,0,0,0.66441,6.16,9.20,3.31,15.15,13.19,0,12.64,13.05614
02.05.2003,27.00,0,7.00,6.39,9.50,5.10,10.74,0,7.29545,6.39652,4.16,0,15.40,41.95,0,0,0.6461,6.60,9.04,3.46,15.10,12.49,0,12.41,13.05614
09.05.2003,26.60001,0,6.70,6.49,8.99,4.975,10.30,0,7.76136,6.23527,4.17,0,14.47,42.20,0,0,0.63512,6.35,9.08,3.02,14.29,11.97,0,12.20,12.90164
16.05.2003,27.05001,0,6.63,6.67,8.97,4.875,10.32,0,7.67045,6.21991,4.02,0,15.07,43.01,0,0,0.64702,6.68,9.09,3.09,14.77,11.84,0,12.15,12.77802
23.05.2003,27.09,0,7.24,6.77,9.65,4.9625,10.00,0,7.55681,6.36581,3.85,0,14.87,43.50,0,0,0.7184,6.56,8.47,2.92,16.00,12.71,0,12.27,12.74712
30.05.2003,27.63,0,7.25,6.82,9.19,5.00,10.07,0,7.61364,6.2967,4.03,0,14.84,45.69,0,0,0.70468,6.59,9.12,2.91,15.95,12.62,0,12.01,12.74712
06.06.2003,26.94999,0,7.29,6.73,8.76,5.0125,10.50,0,7.94319,6.06633,4.24,0,15.35,44.58,0,0,0.69369,6.48,9.58,3.25,15.53,13.05,0,12.10,12.82438
13.06.2003,26.61,0,7.43,6.90,8.80,5.40,10.65,0,7.72727,5.92043,4.21,0,14.75,44.90,0,0,0.70284,6.50,8.99,2.80,15.00,12.75,0,10.08,12.94026
20.06.2003,26.90001,0,7.47,6.80,8.73,5.325,9.60,0,7.84091,6.33509,4.37,0,14.46,44.01,0,0,0.73213,6.35,8.79,3.05,14.90,13.50,0,9.90,14.21498
27.06.2003,26.85,0,7.96,6.84,8.95,5.4175,9.86,0,7.84091,6.70368,4.54,0,15.79,42.80,0,0,0.7486,6.44,8.97,3.07,15.61,14.30,0,9.70,15.18066
04.07.2003,29.00001,0,7.80,6.93,9.00,5.5025,10.20,0,8.01136,6.96476,4.77,0,13.28,40.75,0,0,0.74128,6.55,9.10,3.16,16.30,15.55,0,9.37,15.06478
11.07.2003,29.49999,0,8.30,7.01,8.95,5.5625,9.98,0,8.10228,6.57314,4.72,0,13.29,42.00,0,0,0.73854,6.49,9.90,3.17,16.05,14.88,0,9.51,15.68282
18.07.2003,28.44999,0,8.20,6.86,8.90,5.675,10.03,0,8.18181,6.62689,4.29,0,13.62,43.55,0,0,0.75958,6.42,10.01,3.14,17.05,14.85,0,9.45,16.10772
25.07.2003,28.05,0,8.16,7.01,8.82,5.65,10.17,0,8.35227,6.50403,4.27,0,12.43,46.50,0,0,0.7367,6.50,9.27,3.47,15.96,14.43,0,9.90,16.0691
01.08.2003,28.50,0,8.45,7.42,8.84,5.925,10.39,0,8.28409,6.8035,4.08,0,13.12,47.40,0,0,0.76508,6.57,9.02,3.24,16.20,15.22,0,9.98,16.3704
08.08.2003,29.40,0,8.97,7.18,9.26,6.3775,10.42,0,8.52273,7.43317,4.30,0,14.14,50.99,0,0,0.84927,7.26,9.17,3.43,16.70,16.70,0,10.44,16.99616
15.08.2003,28.65,0,8.90,7.38,9.20,6.6775,10.40,0,8.46591,7.21817,4.31,0,14.82,50.40,0,0,0.84652,7.02,9.40,3.40,16.21,16.50,0,10.47,16.95754
22.08.2003,30.00,0,8.88,7.31,9.40,6.625,10.43,0,8.81819,7.37174,4.34,0,15.26,51.55,0,0,0.89228,7.26,9.72,3.55,19.10,16.20,0,10.75,17.4597
29.08.2003,29.75001,0,8.80,7.65,9.38,6.625,10.43,0,9.15909,7.2412,4.38,0,13.77,51.00,0,0,0.91974,7.17,10.01,3.66,18.41,15.95,0,10.95,17.38244
05.09.2003,29.46,0,8.95,7.58,9.27,6.5125,10.28,0,8.57955,7.15673,4.25,0,14.02,50.70,0,0,0.92248,7.27,9.79,3.69,18.90,15.05,0,11.14,17.26656
12.09.2003,29.19999,0,8.01,7.44,9.15,6.0975,10.48,0,9.14773,6.72672,4.18,0,13.21,49.45,0,0,0.90601,7.04,10.36,3.61,17.90,14.45,0,11.15,16.88028
19.09.2003,31.0299,0,8.14,7.37,8.98,6.2125,10.82,0,9.03409,6.83422,4.23,0,13.84,54.50,0,0,0.8694,7.18,10.82,3.50,18.00,14.85,0,11.00,17.92322
26.09.2003,30.1899,0,8.00,7.59,8.93,6.40,11.00,0,9.14773,7.14906,4.22,0,14.67,57.00,0,0,0.89686,7.01,11.35,3.37,18.97,15.05,0,11.00,19.01252
03.10.2003,30.2499,0,8.15,7.70,9.03,6.47,11.07,0,9.09091,7.3871,4.14,0,14.17,57.80,0,0,0.93713,7.08,11.00,3.44,20.30,15.35,0,11.60,19.1593
10.10.2003,30.18,0,8.05,7.90,8.86,6.425,11.15,0,9.31819,7.49461,4.28,0,14.22,60.50,0,0,0.9234,7.00,11.00,3.52,21.15,15.18,0,11.81,19.39108
17.10.2003,32.7501,0,10.25,7.93,9.12,6.4275,11.15,0,9.54545,7.40246,4.21,0,14.58,64.26,0,0,0.95268,7.24,10.69,3.49,22.80,16.10,0,12.04,20.3954
24.10.2003,33.3501,0,10.16,8.20,9.35,6.925,11.15,0,9.71591,7.67122,4.42,0,15.16,65.95,0,0,0.96366,7.72,11.27,3.60,23.44,16.15,0,11.85,21.1294
31.10.2003,33.30,0,10.40,8.22,9.31,6.67,11.65,0,9.77273,7.75569,4.79,0,15.29,61.20,0,0,0.99661,8.18,12.14,3.64,22.63,16.51,0,11.42,20.8434
07.11.2003,33.9999,0,10.39,8.18,9.40,6.325,11.77,0,9.77273,7.52532,4.68,0,14.84,61.40,0,0,0.98288,8.20,11.86,3.58,22.75,15.64,0,11.35,20.3954
14.11.2003,34.8999,0,11.45,8.35,9.22,6.71,12.39,0,9.76136,7.49461,4.71,0,15.17,65.30,0,0,1.0204,8.26,11.74,3.83,23.20,15.43,0,11.90,20.55
21.11.2003,35.0199,0,10.99,8.44,9.27,7.125,12.25,0,10.38636,7.57139,4.73,0,15.28,62.48,0,0,0.98014,8.30,11.55,3.84,22.25,15.95,0,12.38,20.4804
28.11.2003,34.56,0,11.23,8.68,9.12,7.15,12.38,0,10.39773,7.88623,5.09,0,14.44,61.00,0,0,0.96092,8.26,11.05,3.86,22.66,15.61,0,13.00,20.6736
05.12.2003,34.50,0,10.86,8.42,9.38,7.025,12.30,0,10.22727,7.31031,5.08,0,13.93,57.50,0,0,0.94353,8.13,10.77,3.86,22.04,14.60,0,12.50,20.434
12.12.2003,34.2999,0,10.89,8.34,9.18,6.95,12.45,0,10.29545,7.48693,5.04,0,13.83,58.00,0,0,0.9719,8.17,10.77,3.71,21.70,14.86,0,12.50,20.658
19.12.2003,34.9899,0,10.71,8.25,9.44,7.1425,12.56,0,10.34091,7.45621,5.08,0,13.71,61.60,0,0,1.02224,8.46,10.88,3.83,23.05,15.49,0,12.25,21.477
26.12.2003,35.1999,0,10.95,8.30,9.62,7.20,13.10,0,10.45455,7.60211,5.23,0,15.94,61.00,0,0,1.06708,8.69,11.14,3.91,23.80,14.85,0,12.79,21.7088
02.01.2004,36.5001,0,11.50,7.90,9.71,7.175,13.11,0,11.29545,7.94766,5.14,0,16.38,63.44,0,0,1.05976,8.85,10.94,3.85,23.77,15.30,0,13.14,21.6546
09.01.2004,36.9999,0,11.39,7.88,9.73,7.44,13.38,0,11.53409,7.83248,5.35,0,16.86,68.49,0,0,0.99753,8.67,11.70,3.77,23.75,14.81,0,13.45,23.2384
16.01.2004,37.20,0,10.99,7.95,9.70,7.1825,14.10,0,11.76136,7.87087,5.52,0,16.56,65.00,0,0,0.94628,8.48,11.56,3.88,23.45,14.90,0,13.70,23.5628
23.01.2004,37.8999,0,10.95,7.85,9.91,7.4925,14.20,0,11.875,8.01677,5.65,0,16.25,66.75,0,0,0.91425,8.54,11.80,3.81,25.65,14.54,0,14.75,24.3354
30.01.2004,39.6999,0,12.50,8.08,10.24,7.25,14.42,0,11.39773,8.18571,5.42,0,17.73,63.00,0,0,0.96366,8.75,11.23,3.76,27.10,15.17,0,15.25,24.181
06.02.2004,39.9501,0,13.30,8.34,10.38,7.475,14.50,0,11.28409,8.55429,5.53,0,17.94,68.24,0,0,0.97922,9.10,11.23,3.73,26.20,15.60,0,15.60,24.1422
13.02.2004,39.3999,0,13.55,8.52,10.40,7.125,14.40,0,11.42045,8.27785,5.65,0,17.61,68.02,0,0,1.0021,9.03,11.34,3.87,26.00,15.85,0,15.30,25.5328
20.02.2004,39.90,0,14.10,8.70,10.60,7.20,14.10,0,11.875,8.49286,5.62,0,18.52,70.08,0,0,1.0561,9.59,11.20,4.03,26.40,16.09,0,15.50,26.46
27.02.2004,39.5001,0,13.89,8.63,10.40,7.1475,13.46,0,11.76136,8.25482,5.62,0,17.50,68.00,0,0,0.9957,9.22,10.46,4.06,24.45,15.51,0,15.90,25.9192
05.03.2004,37.5501,0,13.14,8.75,10.30,7.25,13.77,0,11.875,8.41607,6.02,0,16.74,64.29,0,0,0.96641,9.13,11.07,4.28,23.60,14.98,0,15.59,24.1114
12.03.2004,38.6499,0,13.17,8.30,10.28,7.36,13.95,0,11.38636,8.13195,5.66,0,16.51,65.21,0,0,0.9838,9.26,10.85,4.13,24.23,14.76,0,15.40,23.9492
19.03.2004,40.4001,0,14.10,8.27,10.50,8.14,14.46,0,11.70455,8.78466,5.72,0,16.73,70.17,0,0,1.13022,9.78,11.11,4.28,25.37,15.64,0,15.62,11.85868
26.03.2004,40.8999,0,14.20,8.43,10.27,7.9325,14.45,0,12.35227,8.79234,5.82,0,14.05,71.80,0,0,1.12107,8.04,10.18,4.16,25.05,15.61,0,15.30,11.97456
02.04.2004,41.40,0,13.60,8.75,10.24,7.95,14.16,0,11.98864,8.46215,5.71,0,13.51,73.10,0,0,1.14578,8.04,10.20,4.05,24.30,15.10,0,16.30,12.20634
09.04.2004,39.9999,0,13.59,9.46,10.80,7.875,15.10,0,11.875,8.75395,5.75,0,12.70,73.23,0,0,1.18147,8.10,10.09,4.00,24.85,15.96,0,16.00,12.26042
16.04.2004,39.57,0,11.40,9.35,11.00,7.625,15.25,0,11.69319,7.85551,5.51,0,12.06,69.99,0,0,1.16408,7.99,10.22,3.77,24.85,15.38,0,15.06,12.0132
23.04.2004,41.4501,0,10.69,9.50,11.00,7.555,15.85,0,11.78409,7.37174,5.71,0,11.66,74.36,0,0,1.19703,7.91,10.90,3.75,23.83,15.30,0,16.85,13.21066
30.04.2004,41.19,0,9.80,9.20,10.47,7.0675,16.26,0,11.59091,7.54068,5.62,0,11.38,72.95,0,0,1.0982,7.94,10.90,3.70,23.49,14.94,0,17.70,12.74712
07.05.2004,41.10,0,10.40,9.25,10.69,7.0875,16.82,0,11.25,7.6789,5.70,0,11.36,75.05,0,0,1.11284,8.02,11.19,3.70,23.37,14.96,0,18.10,12.66986
14.05.2004,42.0801,0,10.22,9.63,10.75,7.075,16.68,0,11.06819,7.71729,5.56,0,11.25,75.77,0,0,1.1348,8.13,10.52,3.49,24.15,14.70,0,18.69,12.5926
21.05.2004,43.20,0,10.41,9.86,10.49,7.0625,16.65,0,11.625,7.52532,5.30,0,11.06,76.95,0,0,1.18147,8.16,9.97,3.55,24.20,14.90,0,18.90,12.58488
28.05.2004,43.20,0,10.40,10.32,10.45,7.54,16.86,0,12.03409,7.39478,5.50,0,11.74,78.20,0,0,1.18514,8.38,10.28,3.53,23.90,14.98,0,17.80,12.9248
04.06.2004,42.8601,0,10.79,10.45,10.57,7.375,14.60,0,12.26136,7.41014,5.62,0,11.58,78.80,0,0,1.17598,8.03,10.73,3.73,23.50,14.99,0,18.22,12.7085
11.06.2004,42.2499,0,10.75,10.44,10.70,7.4225,15.30,0,11.88636,7.3871,5.63,0,11.68,80.00,0,0,1.24004,7.95,10.83,3.70,24.10,15.63,0,18.41,12.70076
18.06.2004,42.6999,0,10.64,10.35,10.46,7.635,15.37,0,12.15909,7.79408,5.74,0,12.05,81.00,0,0,1.17324,7.99,10.58,3.69,23.80,15.39,0,18.92,12.77802
25.06.2004,42.15,0,10.80,10.69,10.40,7.55,15.80,0,12.47728,7.71729,5.81,0,11.55,77.00,0,0,1.17598,8.19,11.40,3.58,22.21,15.35,0,18.93,12.63124
02.07.2004,42.60,0,10.40,10.48,10.65,7.45,15.99,0,12.06819,7.87087,5.82,0,10.01,78.89,0,0,1.18971,7.79,11.18,3.38,21.80,15.09,0,18.92,12.7085
09.07.2004,42.06,0,10.21,10.38,11.20,7.25,16.30,0,11.88636,7.83248,5.44,0,9.70,78.56,0,0,1.16683,7.67,10.84,3.25,21.72,14.96,0,19.00,12.82438
16.07.2004,43.1001,0,10.70,11.45,11.02,7.35,16.04,0,12.25,8.27785,5.68,0,9.61,78.80,0,0,1.18971,7.83,10.73,3.42,23.10,16.14,0,17.25,12.82438
23.07.2004,41.40,0,9.10,11.77,11.30,7.365,16.17,0,12.45455,8.16267,5.64,0,9.54,82.40,0,0,1.15036,7.58,10.34,3.37,21.00,15.61,0,16.45,12.55398
30.07.2004,38.01,0,8.93,11.40,11.40,7.255,15.79,0,12.04545,7.90927,5.59,0,8.97,81.92,0,0,1.13938,7.57,10.82,3.42,20.73,15.62,0,15.60,12.1677
06.08.2004,38.5701,0,9.43,11.55,11.55,7.48,15.50,0,11.77273,7.97838,5.65,0,9.62,81.00,0,0,1.1467,8.02,10.82,3.49,21.50,15.62,0,16.30,12.20634
13.08.2004,37.0701,0,9.62,11.50,11.45,7.4225,15.80,0,11.56819,8.14731,5.73,0,9.82,82.85,0,0,1.17141,8.13,10.75,3.41,22.14,15.92,0,17.30,12.36856
20.08.2004,37.95,0,9.72,11.70,11.44,7.76,16.15,0,11.81819,8.06284,5.91,0,10.04,86.20,0,0,1.19795,8.20,11.18,3.38,22.22,15.49,0,17.43,12.4381
27.08.2004,37.8399,0,10.12,11.87,11.41,7.875,16.54,0,11.65909,8.06284,5.90,0,11.15,89.85,0,0,1.19429,8.35,10.86,3.47,22.27,15.28,0,17.13,12.32222
03.09.2004,38.1501,0,10.83,11.70,10.68,7.80,16.08,0,11.96591,8.02445,5.88,0,11.33,86.68,0,0,1.27574,8.60,10.77,3.52,23.05,15.02,0,17.20,12.12908
10.09.2004,37.80,0,10.65,11.07,10.80,7.825,15.66,0,12.38636,7.6405,5.91,0,11.15,83.00,0,0,1.26292,8.93,10.65,3.50,23.05,15.05,0,17.99,12.12908
17.09.2004,38.01,0,11.00,11.20,10.73,7.875,15.76,0,12.72725,7.96302,5.85,0,11.08,87.30,0,0,1.28855,8.90,10.45,3.40,23.70,15.75,0,18.05,12.42264
24.09.2004,40.05,0,11.14,11.79,10.33,7.95,15.98,0,12.72725,8.13963,5.71,0,11.66,86.14,0,0,1.29496,8.90,11.54,3.68,24.57,15.73,0,18.41,12.1986
01.10.2004,39.5001,0,11.30,12.01,10.39,7.8625,16.50,0,11.53409,8.43143,5.76,0,11.53,86.38,0,0,1.27665,8.96,11.00,3.63,23.40,15.49,0,18.44,12.12908
08.10.2004,39.7701,0,11.18,11.90,10.85,7.9375,17.55,0,11.68181,8.37768,5.75,0,11.87,86.30,0,0,1.27756,9.22,10.87,3.63,22.95,15.93,0,18.50,12.02864
15.10.2004,37.7001,0,11.40,12.00,10.70,7.8075,18.10,0,11.76136,8.4775,6.05,0,12.06,84.94,0,0,1.23638,9.34,10.90,3.69,22.00,15.50,0,18.58,12.02092
22.10.2004,37.5999,0,11.52,12.28,10.85,7.875,17.64,0,12.04545,9.13789,6.20,0,12.25,97.50,0,0,1.25103,9.45,11.21,3.92,22.70,15.51,0,18.00,12.09046
29.10.2004,37.1499,0,12.16,12.64,11.00,8.2775,17.93,0,11.78409,9.66006,6.43,0,12.82,102.75,0,0,1.29404,9.57,10.92,3.92,23.81,16.15,0,18.38,11.97456
05.11.2004,37.77,0,12.02,12.63,11.05,8.375,17.69,0,11.55681,9.19932,6.33,0,12.89,105.00,0,0,1.26018,9.55,10.75,3.92,23.60,16.21,0,19.20,12.25268
12.11.2004,39.6501,0,12.38,13.35,11.20,8.335,17.35,0,11.36364,9.29915,6.42,0,12.37,105.00,0,0,1.26384,9.63,10.66,3.96,23.45,16.86,0,19.35,12.84756
19.11.2004,40.8801,0,12.32,13.51,11.08,8.58,17.42,0,11.59091,9.29915,6.32,0,12.65,114.00,0,0,1.25743,9.83,10.67,3.82,23.92,16.48,0,19.80,13.44242
26.11.2004,40.8999,0,11.70,13.55,11.35,8.48,17.64,0,11.71591,9.13789,6.69,0,11.84,112.00,0,0,1.19337,9.81,11.19,3.98,23.30,16.60,0,19.78,13.00206
03.12.2004,12.70,0,11.68,13.25,11.39,7.9025,17.86,0,11.69319,8.93056,6.64,0,11.51,105.51,0,0,1.18696,9.64,11.22,4.00,22.70,16.31,0,19.45,13.24928
10.12.2004,12.80,0,12.20,13.66,11.75,8.125,17.45,0,11.42045,8.99967,6.67,0,11.80,111.00,0,0,1.18971,10.03,11.21,4.03,23.34,16.62,0,19.20,13.90594
17.12.2004,12.85,0,11.86,13.62,11.87,8.1275,17.56,0,11.48864,8.9536,6.74,0,11.62,111.80,0,0,1.20344,10.16,11.45,3.97,23.40,16.36,0,20.60,14.18406
24.12.2004,13.90,0,11.78,13.55,12.06,8.4975,17.55,0,11.54545,9.07646,6.79,0,11.66,115.10,0,0,1.16683,10.48,11.19,4.21,24.30,16.15,0,20.73,14.11454
31.12.2004,13.28,0,12.26,12.87,12.05,8.505,18.10,0,11.54545,9.02271,6.98,0,11.44,111.99,0,0,1.19337,10.36,11.25,4.37,22.95,16.45,0,20.96,14.20724
07.01.2005,12.92,0,12.42,13.32,11.83,8.815,17.69,0,11.61364,8.86145,7.12,0,11.00,107.90,0,0,1.22632,10.13,11.57,4.54,22.53,16.44,0,21.30,14.6785
14.01.2005,12.58,0,12.80,13.55,11.85,8.60,17.66,0,11.47727,8.92288,7.06,0,11.62,110.70,0,0,1.22906,10.05,11.50,4.62,22.60,15.88,0,21.91,14.7094
21.01.2005,14.26,0,13.24,14.49,11.77,8.95,17.45,0,11.53409,10.5969,7.32,0,12.00,112.50,0,0,1.29404,10.20,11.80,4.65,25.35,16.53,0,22.57,15.29654
28.01.2005,14.19,0,13.45,14.78,11.80,8.9375,17.62,0,11.64773,10.5969,7.39,0,12.22,118.02,0,0,1.28763,10.20,11.56,4.58,26.05,16.93,0,23.72,15.45106
04.02.2005,14.17,0,13.56,14.86,11.70,8.71,17.70,0,12.625,11.0346,7.51,0,12.07,129.67,0,0,1.30044,10.76,11.48,4.37,25.95,17.15,0,25.50,17.21248
11.02.2005,14.13,0,13.50,14.53,11.87,8.50,17.99,0,13.05675,10.8964,7.28,0,12.05,131.99,0,0,1.2675,10.40,11.50,4.44,27.25,16.82,0,16.63,17.80734
18.02.2005,14.05,0,13.40,14.87,11.86,8.775,17.75,0,13.2955,11.3417,7.41,0,12.17,128.40,0,0,1.28855,10.95,11.29,4.45,27.99,17.96,0,15.25,18.51036
25.02.2005,14.10,0,13.05,15.78,12.40,8.48,19.10,0,13.35225,10.9424,7.41,0,12.15,129.21,0,0,1.27665,10.71,11.27,4.35,27.20,17.41,0,15.55,17.86142
04.03.2005,13.59,0,12.85,15.75,12.27,8.25,19.45,0,12.875,10.7505,7.45,0,12.20,124.95,0,0,1.24462,11.04,11.31,4.40,26.58,17.20,0,15.35,17.13522
11.03.2005,13.75,0,12.71,15.37,12.43,8.18,19.64,0,12.84088,10.5969,7.39,0,11.88,125.89,0,0,1.23822,10.99,11.13,4.37,25.82,17.11,0,16.05,16.78758
18.03.2005,13.65,0,12.99,11.23,12.22,7.95,19.86,0,12.9545,10.6967,7.15,0,11.96,126.15,0,0,1.27116,11.50,11.03,4.36,26.30,16.20,0,16.45,17.0657
25.03.2005,13.50,0,13.40,11.85,12.30,7.975,20.90,0,13.5795,10.5431,7.31,0,12.09,130.00,0,0,1.1586,11.70,10.83,4.44,27.35,16.58,0,17.29,17.8228
01.04.2005,13.16,0,13.03,11.65,12.09,7.75,19.67,0,12.86363,10.3281,7.39,0,11.79,129.10,0,0,1.10552,11.18,11.19,4.55,26.25,15.67,0,17.42,17.96186
08.04.2005,13.15,0,12.73,11.86,12.40,7.87,19.70,0,12.7955,10.2821,7.59,0,12.36,13.02,0,0,1.05976,11.07,11.36,4.50,24.00,15.36,0,18.90,17.6142
15.04.2005,12.83,0,11.07,11.77,12.16,7.625,19.74,0,12.45455,10.7505,7.71,0,12.38,12.99,0,0,0.99753,10.81,11.43,4.46,23.30,15.41,0,19.29,16.71032
22.04.2005,14.18,0,11.99,11.85,12.21,7.6875,20.09,0,12.38636,10.9117,8.04,0,12.80,12.74,0,0,1.01125,11.13,11.81,4.49,23.49,15.58,0,19.90,17.68374
29.04.2005,14.09,0,12.50,11.78,12.03,7.6375,20.11,0,12.19319,11.2496,7.95,0,13.30,13.20,0,0,0.98654,11.18,11.44,4.38,24.05,15.32,0,19.23,18.53354
06.05.2005,14.28,0,12.67,12.26,12.46,7.885,19.93,0,11.92045,11.9637,8.01,0,13.90,13.80,0,0,1.02498,11.21,11.33,4.35,24.60,15.63,0,19.81,19.25974
13.05.2005,14.29,0,12.53,12.51,12.20,8.26,21.04,0,11.92045,12.6702,7.88,0,13.69,13.87,0,0,1.03505,11.34,10.94,4.31,24.90,15.80,0,20.90,20.0092
20.05.2005,14.59,0,12.18,12.48,12.88,8.40,19.02,0,12.28409,12.5934,7.94,0,14.04,14.60,0,0,1.03413,11.62,10.59,4.64,25.37,15.92,0,21.38,20.0864
